timestamp,elapsed_sec,event,details
01:17:18,1.00,PIPELINE_STARTED,state=SEARCHING
01:17:23,6.22,FACE_IGNORED,score=0.00
01:17:23,6.31,FACE_IGNORED,score=0.00
01:17:24,6.63,FACE_IGNORED,score=0.22
01:17:24,6.95,TARGET_ACQUIRED,"name=Luong, score=0.55, mode=FACE_TRACK"
01:17:24,7.19,SERVO_ANGLE_UPDATED,"pan=87, tilt=93"
01:17:24,7.24,SERVO_ANGLE_UPDATED,"pan=84, tilt=96"
01:17:24,7.29,SERVO_ANGLE_UPDATED,"pan=81, tilt=99"
01:17:24,7.34,SERVO_ANGLE_UPDATED,"pan=78, tilt=102"
01:17:25,7.39,SERVO_ANGLE_UPDATED,"pan=75, tilt=105"
01:17:25,7.44,SERVO_ANGLE_UPDATED,"pan=72, tilt=108"
01:17:25,7.49,SERVO_ANGLE_UPDATED,"pan=69, tilt=111"
01:17:25,7.55,SERVO_ANGLE_UPDATED,"pan=66, tilt=114"
01:17:25,7.60,SERVO_ANGLE_UPDATED,"pan=63, tilt=117"
01:17:25,7.65,SERVO_ANGLE_UPDATED,"pan=60, tilt=120"
01:17:25,7.70,SERVO_ANGLE_UPDATED,"pan=57, tilt=123"
01:17:25,7.75,SERVO_ANGLE_UPDATED,"pan=54, tilt=126"
01:17:25,7.81,SERVO_ANGLE_UPDATED,"pan=51, tilt=129"
01:17:25,7.86,SERVO_ANGLE_UPDATED,"pan=48, tilt=132"
01:17:25,7.91,SERVO_ANGLE_UPDATED,"pan=45, tilt=135"
01:17:25,7.96,SERVO_ANGLE_UPDATED,"pan=42, tilt=138"
01:17:25,8.01,SERVO_ANGLE_UPDATED,"pan=39, tilt=141"
01:17:25,8.06,SERVO_ANGLE_UPDATED,"pan=36, tilt=144"
01:17:25,8.11,SERVO_ANGLE_UPDATED,"pan=33, tilt=147"
01:17:25,8.16,SERVO_ANGLE_UPDATED,"pan=30, tilt=150"
01:17:25,8.21,SERVO_ANGLE_UPDATED,"pan=27, tilt=153"
01:17:25,8.26,SERVO_ANGLE_UPDATED,"pan=24, tilt=156"
01:17:25,8.32,SERVO_ANGLE_UPDATED,"pan=21, tilt=159"
01:17:26,8.37,SERVO_ANGLE_UPDATED,"pan=18, tilt=162"
01:17:26,8.42,SERVO_ANGLE_UPDATED,"pan=15, tilt=165"
01:17:26,8.47,SERVO_ANGLE_UPDATED,"pan=12, tilt=168"
