timestamp,elapsed_sec,event,details
14:48:32,0.98,PIPELINE_STARTED,state=SEARCHING
14:48:32,1.22,FACE_IGNORED,score=0.00
14:48:32,1.32,FACE_IGNORED,score=0.00
14:48:32,1.42,FACE_IGNORED,score=0.00
14:48:32,1.43,FACE_IGNORED,score=0.00
14:48:32,1.52,FACE_IGNORED,score=0.00
14:48:33,1.61,FACE_IGNORED,score=0.00
14:48:33,1.71,FACE_IGNORED,score=0.00
14:48:33,1.71,FACE_IGNORED,score=0.00
14:48:33,1.81,FACE_IGNORED,score=0.00
14:48:33,1.90,FACE_IGNORED,score=0.00
14:48:33,2.00,FACE_IGNORED,score=0.00
14:48:33,2.09,FACE_IGNORED,score=0.00
14:48:33,2.10,FACE_IGNORED,score=0.00
14:48:33,2.19,FACE_IGNORED,score=0.00
14:48:33,2.28,FACE_IGNORED,score=0.00
14:48:33,2.52,FACE_IGNORED,score=0.00
14:48:34,2.62,FACE_IGNORED,score=0.00
14:48:34,2.64,FACE_IGNORED,score=0.00
14:48:34,2.73,FACE_IGNORED,score=0.00
14:48:34,2.73,FACE_IGNORED,score=0.00
14:48:34,2.83,FACE_IGNORED,score=0.00
14:48:34,2.83,FACE_IGNORED,score=0.00
14:48:34,2.92,FACE_IGNORED,score=0.00
14:48:34,2.92,FACE_IGNORED,score=0.00
14:48:34,3.02,FACE_IGNORED,score=0.00
14:48:34,3.11,FACE_IGNORED,score=0.00
14:48:34,3.20,FACE_IGNORED,score=0.00
14:48:34,3.30,FACE_IGNORED,score=0.00
14:48:34,3.39,FACE_IGNORED,score=0.00
14:48:34,3.48,FACE_IGNORED,score=0.00
14:48:34,3.58,FACE_IGNORED,score=0.00
14:48:35,3.66,FACE_IGNORED,score=0.00
14:48:35,3.76,FACE_IGNORED,score=0.00
14:48:35,3.85,FACE_IGNORED,score=0.00
14:48:35,3.95,FACE_IGNORED,score=0.00
14:48:35,4.03,FACE_IGNORED,score=0.00
14:48:35,4.14,FACE_IGNORED,score=0.00
14:48:35,4.22,FACE_IGNORED,score=0.00
14:48:35,4.32,FACE_IGNORED,score=0.00
14:48:35,4.42,FACE_IGNORED,score=0.00
14:48:35,4.50,FACE_IGNORED,score=0.00
14:48:36,4.60,FACE_IGNORED,score=0.00
14:48:36,4.69,FACE_IGNORED,score=0.00
14:48:36,4.79,FACE_IGNORED,score=0.00
14:48:36,4.89,FACE_IGNORED,score=0.00
14:48:36,5.06,FACE_IGNORED,score=0.00
14:48:36,5.31,FACE_IGNORED,score=0.00
14:48:36,5.31,FACE_IGNORED,score=0.00
14:48:36,5.43,FACE_IGNORED,score=0.00
14:48:36,5.51,FACE_IGNORED,score=0.00
14:48:36,5.53,FACE_IGNORED,score=0.00
14:48:37,5.62,FACE_IGNORED,score=0.00
14:48:37,5.63,FACE_IGNORED,score=0.00
14:48:37,5.71,FACE_IGNORED,score=0.00
14:48:37,5.73,FACE_IGNORED,score=0.00
14:48:37,5.83,FACE_IGNORED,score=0.00
14:48:37,5.84,FACE_IGNORED,score=0.00
14:48:37,5.84,FACE_IGNORED,score=0.00
14:48:37,5.94,FACE_IGNORED,score=0.00
14:48:37,5.95,FACE_IGNORED,score=0.00
14:48:37,5.95,FACE_IGNORED,score=0.00
14:48:37,6.06,FACE_IGNORED,score=0.00
14:48:37,6.30,FACE_IGNORED,score=0.00
14:48:38,6.87,FACE_IGNORED,score=0.00
14:48:38,6.97,FACE_IGNORED,score=0.00
14:48:38,7.06,FACE_IGNORED,score=0.00
14:48:38,7.16,FACE_IGNORED,score=0.00
14:48:38,7.25,FACE_IGNORED,score=0.00
14:48:38,7.33,FACE_IGNORED,score=0.00
14:48:38,7.43,FACE_IGNORED,score=0.00
14:48:38,7.53,FACE_IGNORED,score=0.00
14:48:39,7.63,FACE_IGNORED,score=0.00
14:48:39,7.72,FACE_IGNORED,score=0.00
14:48:39,7.80,FACE_IGNORED,score=0.00
14:48:39,7.90,FACE_IGNORED,score=0.00
14:48:39,7.99,FACE_IGNORED,score=0.00
14:48:39,8.09,FACE_IGNORED,score=0.00
14:48:39,8.18,FACE_IGNORED,score=0.00
14:48:39,8.29,FACE_IGNORED,score=0.00
14:48:39,8.38,FACE_IGNORED,score=0.00
14:48:39,8.48,FACE_IGNORED,score=0.00
14:48:39,8.56,FACE_IGNORED,score=0.00
14:48:40,8.66,FACE_IGNORED,score=0.00
14:48:40,8.75,FACE_IGNORED,score=0.00
14:48:40,8.85,FACE_IGNORED,score=0.00
14:48:40,8.93,FACE_IGNORED,score=0.00
14:48:40,9.03,FACE_IGNORED,score=0.00
14:48:40,9.12,FACE_IGNORED,score=0.00
14:48:40,9.22,FACE_IGNORED,score=0.00
14:48:40,9.31,FACE_IGNORED,score=0.00
14:48:40,9.42,FACE_IGNORED,score=0.00
14:48:40,9.53,FACE_IGNORED,score=0.00
14:48:41,9.63,FACE_IGNORED,score=0.00
14:48:41,9.73,FACE_IGNORED,score=0.00
14:48:41,9.83,FACE_IGNORED,score=0.00
14:48:41,9.92,FACE_IGNORED,score=0.00
14:48:41,10.03,FACE_IGNORED,score=0.00
14:48:41,10.12,FACE_IGNORED,score=0.00
14:48:41,10.23,FACE_IGNORED,score=0.00
14:48:41,10.32,FACE_IGNORED,score=0.00
14:48:41,10.42,FACE_IGNORED,score=0.00
14:48:41,10.53,FACE_IGNORED,score=0.00
14:48:42,10.62,FACE_IGNORED,score=0.00
14:48:42,10.73,FACE_IGNORED,score=0.00
14:48:42,10.83,FACE_IGNORED,score=0.00
14:48:42,10.92,FACE_IGNORED,score=0.00
14:48:42,11.02,FACE_IGNORED,score=0.00
14:48:42,11.12,FACE_IGNORED,score=0.00
14:48:42,11.23,FACE_IGNORED,score=0.00
