timestamp,elapsed_sec,event,details
01:21:51,1.00,PIPELINE_STARTED,state=SEARCHING
01:21:52,1.46,FACE_IGNORED,score=0.00
01:21:52,1.78,FACE_IGNORED,score=0.21
01:21:52,1.85,FACE_IGNORED,score=0.19
01:21:52,1.94,FACE_IGNORED,score=0.00
01:21:52,2.08,FACE_IGNORED,score=0.13
01:21:52,2.11,FACE_IGNORED,score=0.13
01:21:52,2.12,FACE_IGNORED,score=0.00
01:21:52,2.27,FACE_IGNORED,score=0.30
01:21:53,2.41,FACE_IGNORED,score=0.30
01:21:53,2.43,FACE_IGNORED,score=0.00
01:21:53,2.55,FACE_IGNORED,score=0.28
01:21:53,2.71,FACE_IGNORED,score=0.30
01:21:53,2.84,FACE_IGNORED,score=0.36
01:21:53,2.94,FACE_IGNORED,score=0.38
01:21:53,2.96,FACE_IGNORED,score=0.00
01:21:53,3.11,FACE_IGNORED,score=0.46
01:21:53,3.22,FACE_IGNORED,score=0.46
01:21:53,3.36,FACE_IGNORED,score=0.45
01:21:54,3.48,FACE_IGNORED,score=0.46
01:21:54,3.63,FACE_IGNORED,score=0.46
01:21:54,3.66,FACE_IGNORED,score=0.45
01:21:54,3.77,FACE_IGNORED,score=0.40
01:21:54,3.91,FACE_IGNORED,score=0.29
01:21:54,3.91,FACE_IGNORED,score=0.00
01:21:54,3.94,FACE_IGNORED,score=0.00
01:21:54,4.06,FACE_IGNORED,score=0.27
01:21:54,4.07,FACE_IGNORED,score=0.00
01:21:54,4.20,FACE_IGNORED,score=0.28
01:21:54,4.34,FACE_IGNORED,score=0.32
01:21:55,4.45,FACE_IGNORED,score=0.47
01:21:55,4.50,FACE_IGNORED,score=0.45
01:21:55,4.65,FACE_IGNORED,score=0.41
01:21:55,4.69,FACE_IGNORED,score=0.42
01:21:55,4.79,FACE_IGNORED,score=0.42
01:21:55,5.07,FACE_IGNORED,score=0.34
01:21:55,5.19,FACE_IGNORED,score=0.31
01:21:55,5.34,FACE_IGNORED,score=0.47
01:21:56,5.44,FACE_IGNORED,score=0.41
01:21:56,5.58,FACE_IGNORED,score=0.29
01:21:56,5.68,FACE_IGNORED,score=0.36
01:21:56,5.80,FACE_IGNORED,score=0.48
01:21:56,6.07,FACE_IGNORED,score=0.47
01:21:56,6.09,FACE_IGNORED,score=0.47
01:21:56,6.20,FACE_IGNORED,score=0.49
01:21:56,6.21,FACE_IGNORED,score=0.49
01:21:56,6.34,FACE_IGNORED,score=0.49
01:21:56,6.36,FACE_IGNORED,score=0.49
01:21:57,6.51,FACE_IGNORED,score=0.46
01:21:57,6.58,FACE_IGNORED,score=0.46
01:21:57,6.73,FACE_IGNORED,score=0.41
01:21:57,6.83,FACE_IGNORED,score=0.41
01:21:57,6.95,FACE_IGNORED,score=0.44
01:21:57,7.08,FACE_IGNORED,score=0.44
01:21:57,7.22,FACE_IGNORED,score=0.44
01:21:57,7.37,FACE_IGNORED,score=0.41
01:21:58,7.43,FACE_IGNORED,score=0.39
01:21:58,7.55,FACE_IGNORED,score=0.22
01:21:58,7.82,FACE_IGNORED,score=0.12
01:21:58,7.85,FACE_IGNORED,score=0.12
01:21:58,7.97,FACE_IGNORED,score=0.33
01:21:58,8.09,FACE_IGNORED,score=0.33
01:21:58,8.21,FACE_IGNORED,score=0.35
01:21:58,8.36,FACE_IGNORED,score=0.35
01:21:59,8.46,FACE_IGNORED,score=0.35
01:21:59,8.59,FACE_IGNORED,score=0.35
01:21:59,8.70,FACE_IGNORED,score=0.34
01:21:59,8.82,FACE_IGNORED,score=0.26
01:21:59,8.94,FACE_IGNORED,score=0.27
01:21:59,9.07,FACE_IGNORED,score=0.37
01:21:59,9.07,FACE_IGNORED,score=0.00
01:21:59,9.22,FACE_IGNORED,score=0.37
01:21:59,9.30,FACE_IGNORED,score=0.37
01:22:00,9.42,FACE_IGNORED,score=0.36
01:22:00,9.58,FACE_IGNORED,score=0.36
01:22:00,9.68,FACE_IGNORED,score=0.41
01:22:00,9.82,FACE_IGNORED,score=0.41
01:22:00,9.93,FACE_IGNORED,score=0.41
01:22:00,10.07,FACE_IGNORED,score=0.37
01:22:00,10.18,FACE_IGNORED,score=0.34
01:22:00,10.30,FACE_IGNORED,score=0.37
01:22:01,10.42,FACE_IGNORED,score=0.33
01:22:01,10.42,FACE_IGNORED,score=0.00
01:22:01,10.56,FACE_IGNORED,score=0.33
01:22:01,10.67,FACE_IGNORED,score=0.33
01:22:01,10.78,FACE_IGNORED,score=0.32
01:22:01,10.89,FACE_IGNORED,score=0.37
01:22:01,11.02,FACE_IGNORED,score=0.36
01:22:01,11.02,FACE_IGNORED,score=0.00
01:22:01,11.18,FACE_IGNORED,score=0.32
01:22:01,11.28,FACE_IGNORED,score=0.31
01:22:02,11.42,FACE_IGNORED,score=0.31
01:22:02,11.53,FACE_IGNORED,score=0.34
01:22:02,11.64,FACE_IGNORED,score=0.33
01:22:02,11.64,FACE_IGNORED,score=0.00
01:22:02,11.78,FACE_IGNORED,score=0.33
01:22:02,11.92,FACE_IGNORED,score=0.30
01:22:02,12.02,FACE_IGNORED,score=0.34
01:22:02,12.14,FACE_IGNORED,score=0.34
01:22:02,12.27,FACE_IGNORED,score=0.34
01:22:02,12.39,FACE_IGNORED,score=0.33
01:22:02,12.39,FACE_IGNORED,score=0.00
01:22:03,12.51,FACE_IGNORED,score=0.00
01:22:03,12.52,FACE_IGNORED,score=0.37
01:22:03,12.64,FACE_IGNORED,score=0.23
01:22:03,12.76,FACE_IGNORED,score=0.24
01:22:03,12.88,FACE_IGNORED,score=0.36
01:22:03,13.00,FACE_IGNORED,score=0.32
01:22:03,13.11,FACE_IGNORED,score=0.32
01:22:03,13.22,FACE_IGNORED,score=0.32
01:22:03,13.35,FACE_IGNORED,score=0.29
01:22:04,13.46,FACE_IGNORED,score=0.29
01:22:04,13.58,FACE_IGNORED,score=0.31
01:22:04,13.70,FACE_IGNORED,score=0.31
01:22:04,13.83,FACE_IGNORED,score=0.31
01:22:04,13.94,FACE_IGNORED,score=0.31
01:22:04,14.06,FACE_IGNORED,score=0.30
01:22:04,14.19,FACE_IGNORED,score=0.30
01:22:04,14.32,FACE_IGNORED,score=0.34
01:22:05,14.48,FACE_IGNORED,score=0.31
01:22:05,14.57,FACE_IGNORED,score=0.45
01:22:05,14.71,FACE_IGNORED,score=0.39
01:22:05,14.83,FACE_IGNORED,score=0.40
01:22:05,14.98,FACE_IGNORED,score=0.43
01:22:05,15.09,FACE_IGNORED,score=0.45
01:22:05,15.13,FACE_IGNORED,score=0.42
01:22:05,15.23,FACE_IGNORED,score=0.46
01:22:05,15.38,FACE_IGNORED,score=0.42
01:22:06,15.49,FACE_IGNORED,score=0.47
01:22:06,15.63,FACE_IGNORED,score=0.49
01:22:06,15.99,TARGET_ACQUIRED,"name=seele, score=0.51, mode=FACE_TRACK"
01:22:06,16.23,SERVO_ANGLE_UPDATED,"pan=87, tilt=93"
01:22:06,16.28,SERVO_ANGLE_UPDATED,"pan=84, tilt=96"
01:22:06,16.33,SERVO_ANGLE_UPDATED,"pan=81, tilt=99"
01:22:06,16.38,SERVO_ANGLE_UPDATED,"pan=78, tilt=102"
01:22:07,16.44,SERVO_ANGLE_UPDATED,"pan=75, tilt=105"
01:22:07,16.49,SERVO_ANGLE_UPDATED,"pan=72, tilt=108"
01:22:07,16.54,SERVO_ANGLE_UPDATED,"pan=69, tilt=111"
01:22:07,16.59,SERVO_ANGLE_UPDATED,"pan=66, tilt=114"
01:22:07,16.64,SERVO_ANGLE_UPDATED,"pan=63, tilt=117"
01:22:07,16.69,SERVO_ANGLE_UPDATED,"pan=60, tilt=120"
01:22:07,16.74,SERVO_ANGLE_UPDATED,"pan=57, tilt=123"
01:22:07,16.79,SERVO_ANGLE_UPDATED,"pan=54, tilt=126"
01:22:07,16.84,SERVO_ANGLE_UPDATED,"pan=51, tilt=129"
01:22:07,16.89,SERVO_ANGLE_UPDATED,"pan=48, tilt=132"
01:22:07,16.94,SERVO_ANGLE_UPDATED,"pan=45, tilt=135"
01:22:07,16.99,SERVO_ANGLE_UPDATED,"pan=42, tilt=138"
01:22:07,17.05,SERVO_ANGLE_UPDATED,"pan=39, tilt=141"
01:22:07,17.10,SERVO_ANGLE_UPDATED,"pan=36, tilt=144"
01:22:07,17.15,SERVO_ANGLE_UPDATED,"pan=33, tilt=147"
01:22:07,17.20,SERVO_ANGLE_UPDATED,"pan=30, tilt=150"
01:22:07,17.25,SERVO_ANGLE_UPDATED,"pan=27, tilt=153"
01:22:07,17.30,SERVO_ANGLE_UPDATED,"pan=24, tilt=156"
01:22:07,17.35,SERVO_ANGLE_UPDATED,"pan=21, tilt=159"
01:22:08,17.40,SERVO_ANGLE_UPDATED,"pan=18, tilt=162"
01:22:08,17.45,SERVO_ANGLE_UPDATED,"pan=15, tilt=165"
01:22:08,17.50,SERVO_ANGLE_UPDATED,"pan=12, tilt=168"
01:22:08,17.56,SERVO_ANGLE_UPDATED,"pan=10, tilt=170"
01:22:10,19.69,FACE_TRACK_LOST,"reason=re-check found no face matching the locked identity, name=seele"
01:22:10,19.79,SERVO_ANGLE_UPDATED,"pan=10, tilt=169"
01:22:10,19.84,SERVO_ANGLE_UPDATED,"pan=10, tilt=170"
01:22:22,31.63,FACE_REACQUIRED,"name=seele, score=0.52"
01:22:25,35.21,FACE_TRACK_LOST,"reason=re-check found no face matching the locked identity, name=seele"
01:22:26,35.64,SERVO_ANGLE_UPDATED,"pan=10, tilt=169"
01:22:26,35.69,SERVO_ANGLE_UPDATED,"pan=10, tilt=170"
01:22:26,36.00,SERVO_ANGLE_UPDATED,"pan=10, tilt=168"
01:22:26,36.05,SERVO_ANGLE_UPDATED,"pan=10, tilt=167"
01:22:26,36.10,SERVO_ANGLE_UPDATED,"pan=10, tilt=166"
01:22:26,36.15,SERVO_ANGLE_UPDATED,"pan=10, tilt=165"
01:22:26,36.20,SERVO_ANGLE_UPDATED,"pan=10, tilt=164"
01:22:26,36.25,SERVO_ANGLE_UPDATED,"pan=10, tilt=163"
01:22:26,36.30,SERVO_ANGLE_UPDATED,"pan=10, tilt=162"
01:22:31,40.57,SERVO_ANGLE_UPDATED,"pan=10, tilt=164"
01:22:31,40.62,SERVO_ANGLE_UPDATED,"pan=10, tilt=165"
01:22:31,40.67,SERVO_ANGLE_UPDATED,"pan=10, tilt=167"
01:22:31,40.72,SERVO_ANGLE_UPDATED,"pan=10, tilt=168"
01:22:31,40.78,SERVO_ANGLE_UPDATED,"pan=10, tilt=170"
01:22:47,56.65,SERVO_ANGLE_UPDATED,"pan=10, tilt=168"
01:22:47,56.75,SERVO_ANGLE_UPDATED,"pan=10, tilt=167"
01:22:47,56.80,SERVO_ANGLE_UPDATED,"pan=10, tilt=166"
01:22:48,58.32,SERVO_ANGLE_UPDATED,"pan=10, tilt=167"
01:22:48,58.37,SERVO_ANGLE_UPDATED,"pan=10, tilt=169"
01:22:49,58.42,SERVO_ANGLE_UPDATED,"pan=10, tilt=170"
01:22:55,64.81,FACE_REACQUIRED,"name=seele, score=0.53"
01:23:01,71.14,FACE_TRACK_LOST,"reason=re-check found no face matching the locked identity, name=seele"
01:23:21,90.98,TARGET_LOST,"name=seele, reason=lost person in FALLBACK_PERSON"
